"sku","description","price","currency","family","status"
"XND-A8084RV","Powered by WN9, Indoor Network AI IR Dome Camera, 5MP resolution @ 30FPS, 3.3~9.3mm (2.8x), (99°~31°) motorized varifocal lens, H.265/H.264/MJPEG codec, IR viewable length 40m (131.2ft), USB-C port for easy installation, Day & Night (ICR), extremeWDR (120dB), Hard-coated dome bubble, DIS with built-in gyro sensor, Handover, AI-based WiseStream, WiseNR Ⅱ (using AI engine), Dynamic privacy mask, IVA events based on AI engine (Motion & Object detection, Line crossing, IVA area, Slip & Fall, Sound classification), Classified object types (Person/Face/Vehicle/License plate), Object attributes (Person: Gender/Top/Bottom clothing color/Bag, Face: Age/Gender/Mask/Glasses, Vehicle: type/color), BestShot, Analytics events (Defocus, Motion, Tampering, Fog, Audio & Shock detection), AI-based business intelligence (People/Vehicle/Crowd counting, Queue management, Heatmap), Secure element with FIPS 140-3 level3, Built-in microSD card slot (Up to 1TB), IP52, IK10, Operating temperature: -10°C~+50°C (14°F~+122°F), Power: PoE, Metal shielded RJ-45.  ","1637.5","CAD","Software and licensing","active"
"XND-8080RV","Wisenet X powered by Wisenet 5 network IR indoor vandal dome camera, 5MP @30fps, motorized vari-focal lens 2.4x (3.9~9.4mm) (92.1°~38.7°), triple codec H.265/H.264/MJPEG with WiseStream II technology, 120dB WDR, USB port for easy installation, advanced video analytics and sound classification, high powered IR LEDs range of 98', true D/N, dual SD card, hallway view, HLC, defog detection, DIS, 12VDC/PoE, IK08","1768.5","CAD","Cameras","active"
"XND-8020R","Wisenet X powered by Wisenet 5 network IR indoor vandal dome camera, 5MP @30fps, 3.7mm fixed focal lens (97.5°), triple codec H.265/H.264/MJPEG with WiseStream II technology, 120dB WDR, USB port for easy installation, advanced video analytics and sound classification and business analytics, high powered IR LEDs range of 98', true D/N, dual SD card, hallway view, HLC, defog detection, DIS, 12VDC/PoE, IK08","1015.25","CAD","Cameras","active"
"XND-8030R","Wisenet X powered by Wisenet 5 network IR indoor vandal dome camera, 5MP @30fps, 4.6mm fixed focal lens (77.9°), triple codec H.265/H.264/MJPEG with WiseStream II technology, 120dB WDR, USB port for easy installation, advanced video analytics and sound classification and business analytics, high powered IR LEDs range of 98', true D/N, dual SD card, hallway view, HLC, defog detection, DIS, 12VDC/PoE, IK08","1015.25","CAD","Cameras","active"
"XND-8040R","Wisenet X powered by Wisenet 5 network IR indoor vandal dome camera, 5MP @30fps, 7mm fixed focal lens (50.7°), triple codec H.265/H.264/MJPEG with WiseStream II technology, 120dB WDR, USB port for easy installation, advanced video analytics and sound classification and business analytics, high powered IR LEDs range of 98', true D/N, dual SD card, hallway view, HLC, defog detection, DIS, 12VDC/PoE, IK08","1015.25","CAD","Cameras","active"
"XND-8020F","Wisenet X powered by Wisenet 5 network flush mount dome camera, 5MP @ 30fps, 3.7mm fixed lens (97.5°), triple codec H.265/H.264/MJPEG with WiseStream II technology, 120dB WDR, USB port for easy installation, advanced video analytics and sound classification and business analytics, built-in Mic, magnetic cover, electronic D/N, SD card, hallway view, HLC, defog detection, DIS, PoE only","786.0","CAD","Recorder accessories","active"
"XNB-8000","Wisenet X powered by Wisenet 5 network box camera, 5MP @30fps, simple focus, triple codec H.265/H.264/MJPEG with WiseStream II technology, 120dB WDR, USB port for easy installation, advanced video analytics and sound classification and business analytics, true D/N, dual SD card, hallway view, HLC, defog detection, DIS using a Gyro sensor, 12VDC/24VAC/PoE","1244.5","CAD","Cameras","active"
"QNO-8010R","Wisenet Q network outdoor vandal bullet camera, 5MP @ 30fps, 2.8mm fixed focal lens (104°), triple codec H.265/H.264/MJPEG with Wisestream II, 120dB WDR, IR LEDs range 65', defocus detection, hallway View,  built-in SD card slot (1x128GB), video analytics, CVBS, open platform, IP66, IK10, PoE","615.7","CAD","Cameras","active"
"QNO-8020R","Wisenet Q network outdoor vandal bullet camera, 5MP @ 30fps, 4.0mm fixed focal lens (79°), triple codec H.265/H.264/MJPEG with Wisestream II, 120dB WDR, IR LEDs range 82', defocus detection, hallway View, built-in SD card slot (1x128GB), video analytics, CVBS, open platform, IP66, IK10, PoE","615.7","CAD","Cameras","active"
"QNO-C8013R","Wisenet Q network outdoor vandal bullet camera, 5MP @ 30fps, fix lens 3mm (H:100°/V: 73°), triple codec H.265/H.264/MJPEG with WiseStream III technology, WiseNRⅡ(Based on AI engine), WDR 120dB, IR viewable length 25m(82.02ft), Motion detection based on AI engine, Analytics events based on AI engine: Classified object type: [Person/Vehicle]; Attributes: Vehicle [Type and color: (car/bus/truck/motorcycle/bicycle)], Person [upper and bottom clothing color]; BestShot, Virtual line, Virtual area], defocus detection, hallway view, Dynamic privacy masking, built-in SD card slot (1x256GB), video analytics, USB for easy installation, open platform, IP66, IK10, PoE, Operating temperature -30°C~+55°C(-22°F ~ +131°F) white color. OnCloud Compatible.","786.0","CAD","Audio and power accessories","active"
"QNO-C8023R","Wisenet Q network outdoor vandal bullet camera, 5MP @ 30fps, fix lens 4mm (H:80°/V: 59°), triple codec H.265/H.264/MJPEG with WiseStream III technology, WiseNRⅡ(Based on AI engine), WDR 120dB, IR viewable length 30m(98.42ft), Motion detection based on AI engine, Analytics events based on AI engine: Classified object type: [Person/Vehicle]; Attributes: Vehicle [Type and color: (car/bus/truck/motorcycle/bicycle)], Person [upper and bottom clothing color]; BestShot, Virtual line, Virtual area], defocus detection, hallway view, Dynamic privacy masking, built-in SD card slot (1x256GB), video analytics, USB for easy installation, open platform, IP66, IK10, PoE, Operating temperature -30°C~+55°C(-22°F ~ +131°F) white color. OnCloud Compatible.","786.0","CAD","Audio and power accessories","active"
"QNO-C8083R","Wisenet Q network outdoor vandal bullet camera,  5MP @ 30fps, motorized vari-focal lens 3.2~10.2mm (H: 95°~29° / V: 69°~21°), triple codec H.265/H.264/MJPEG with Wisestream III (Based on AI engine), WiseNRⅡ(Based on AI engine), WDR 120dB, IR viewable length  30m (98ft), WiseMD based on AI engine, Classified object type: Person/Vehicle (vehicle type: car/bus/truck/motorcycle/bicycle); IVA events based on AI engine: Virtual line (Crossing/Direction), Virtual area (Loitering/Intrusion/Enter/Exit/(Dis)Appear), *Audio: Selectable(mic in/line in), defocus detection, hallway View, built-in SD card slot (1x256GB), video analytics, USB for easy installation, open platform, IP66, IK10, PoE, Operating temperature -30°C~+55°C(-22°F ~ +131°F) white color. OnCloud Compatible.","1034.9","CAD","Audio and power accessories","active"
"QNO-8080R","Wisenet Q network outdoor vandal bullet camera, 5MP @ 30fps, motorized vari-focal lens 3.1x (3.2 ~ 10.0mm) (100°~31°), triple codec H.265/H.264/MJPEG with Wisestream II, 120dB WDR, IR LEDs range 98', defocus detection, hallway View, built-in SD card slot (1x128GB), video analytics, CVBS, open platform, IP66, IK10, PoE","890.8","CAD","Cameras","active"
"QNV-C8011R","Wisenet Q mini network outdoor vandal dome camera, 5MP @ 30fps, fix lens 3mm (H:100°/V: 73°),  triple codec H.265/H.264/MJPEG with Wisestream III (Based on AI engine), WiseNRⅡ(Based on AI engine), WDR 120dB, IR viewable length 20m(65.62ft), WiseMD based on AI engine, Classified object type: Person/Vehicle (vehicle type: car/bus/truck/motorcycle/bicycle); IVA events based on AI engine: Virtual line (Crossing/Direction), Virtual area (Loitering/Intrusion/Enter/Exit/(Dis)Appear), defocus detection, hallway View, built-in SD card slot (1x256GB), video analytics, USB for easy installation, open platform, IP66, IK10, NEMA4X, PoE, Operating temperature -40°C~+55°C(-40°F ~ +131°F) white color. OnCloud Compatible.","719.19","CAD","Cameras","active"
"QNV-C8012","Wisenet Q mini network outdoor vandal dome camera, 5MP @ 30fps, fix lens 2.4mm (H:123°/V: 91°),  triple codec H.265/H.264/MJPEG with Wisestream III (Based on AI engine), WiseNRⅡ(Based on AI engine), WDR 120dB, WiseMD based on AI engine, Classified object type: Person/Vehicle (vehicle type: car/bus/truck/motorcycle/bicycle); IVA events based on AI engine: Virtual line (Crossing/Direction), Virtual area (Loitering/Intrusion/Enter/Exit/(Dis)Appear), defocus detection, hallway View, built-in SD card slot (1x256GB), video analytics, USB for easy installation, open platform, IP66, IK10, NEMA4X, PoE, Operating temperature -40°C~+55°C(-40°F ~ +131°F) white color.","719.19","CAD","Cameras","active"
"QNV-C8013R","Wisenet Q mini network outdoor vandal dome camera, 5MP @ 30fps, fix lens 3mm (H:100°/V: 73°), triple codec H.265/H.264/MJPEG with WiseStream III technology, WiseNRⅡ(Based on AI engine), WDR 120dB, IR viewable length 25m(82.02ft), Motion detection based on AI engine, Analytics events based on AI engine: Classified object type: [Person/Vehicle]; Attributes: Vehicle [Type and color: (car/bus/truck/motorcycle/bicycle)], Person [upper and bottom clothing color]; BestShot, Virtual line, Virtual area], defocus detection, hallway view, Dynamic privacy masking, built-in SD card slot (1x256GB), video analytics, USB for easy installation, open platform, IP66, IK10, PoE, Operating temperature -30°C~+55°C(-22°F ~ +131°F) white color. * Alarm I/O and audio is supported through an optional cable (SPP-C7400)","786.0","CAD","Audio and power accessories","active"
"QNV-C8023R","Wisenet Q mini network outdoor vandal dome camera, 5MP @ 30fps, fix lens 4mm (H:80°/V: 59°), triple codec H.265/H.264/MJPEG with WiseStream III technology, WiseNRⅡ(Based on AI engine), WDR 120dB, IR viewable length 30m(98.42ft), Motion detection based on AI engine, Analytics events based on AI engine: Classified object type: [Person/Vehicle]; Attributes: Vehicle [Type and color: (car/bus/truck/motorcycle/bicycle)], Person [upper and bottom clothing color]; BestShot, Virtual line, Virtual area], defocus detection, hallway view, Dynamic privacy masking, built-in SD card slot (1x256GB), video analytics, USB for easy installation, open platform, IP66, IK10, PoE, Operating temperature -30°C~+55°C(-22°F ~ +131°F) white color. * Alarm I/O and audio is supported through an optional cable (SPP-C7400). OnCloud Compatible.","786.0","CAD","Audio and power accessories","active"
"QNV-8010R","Wisenet Q network outdoor vandal dome camera, 5MP @ 30fps, 2.8mm fixed focal lens (104°), triple codec H.265/H.264/MJPEG with Wisestream II, 120dB WDR, IR LEDs range 65', defocus detection, hallway View, built-in SD card slot (1x128GB), video analytics, CVBS, open platform, IP66, IK10, PoE, white color","615.7","CAD","Cameras","active"
"QNV-8020R","Wisenet Q network outdoor vandal dome camera, 5MP @ 30fps, 4.0mm fixed focal lens (79°), triple codec H.265/H.264/MJPEG with Wisestream II, 120dB WDR, IR LEDs range 82', defocus detection, hallway View, built-in SD card slot (1x128GB), video analytics, CVBS, open platform, IP66, IK10, PoE, white color","615.7","CAD","Cameras","active"
"QNV-C8083R","Wisenet Q network outdoor vandal dome camera, 5MP @ 30fps, motorized vari-focal lens 3.2~10.2mm (H: 95°~29° / V: 69°~21°), triple codec H.265/H.264/MJPEG with Wisestream III (Based on AI engine), WiseNRⅡ(Based on AI engine), WDR 120dB, IR viewable length 30m (98ft), WiseMD based on AI engine, Classified object type: Person/Vehicle (vehicle type: car/bus/truck/motorcycle/bicycle); IVA events based on AI engine: Virtual line (Crossing/Direction), Virtual area (Loitering/Intrusion/Enter/Exit/(Dis)Appear), *Audio: Selectable(mic in/line in), defocus detection, hallway View, built-in SD card slot (1x256GB), video analytics, USB for easy installation, open platform, IP66, IK10, PoE, Operating temperature -30°C~+55°C(-22°F ~ +131°F) white color. * Alarm I/O and audio is supported through an optional cable (SPP-C7400). OnCloud Compatible.","1034.9","CAD","Audio and power accessories","active"
"QNV-8080R","Wisenet Q network outdoor vandal dome camera, 5MP @ 30fps, motorized vari-focal lens 3.1x (3.2 ~ 10.0mm) (100°~31°), triple codec H.265/H.264/MJPEG with Wisestream II, 120dB WDR, IR LEDs range 98', defocus detection, hallway View, built-in SD card slot (1x128GB), video analytics, CVBS, open platform, IP66, IK10, PoE, white color","890.8","CAD","Cameras","active"
"QND-8010R","Wisenet Q network indoor dome camera, 5MP @ 30fps, 2.8mm fixed focal lens (104°), triple codec H.265/H.264/MJPEG with Wisestream II, 120dB WDR, IR LEDs range 65', defocus detection, hallway View, built-in SD card slot (1x128GB), video analytics, CVBS, open platform, PoE, white color","484.7","CAD","Cameras","active"
"QND-8020R","Wisenet Q network indoor dome camera, 5MP @ 30fps, 4.0mm fixed focal lens (79°), triple codec H.265/H.264/MJPEG with Wisestream II, 120dB WDR, IR LEDs range 65', defocus detection, hallway View, built-in SD card slot (1x128GB), video analytics, CVBS, open platform, PoE, white color","484.7","CAD","Cameras","active"
"QND-8080R","Wisenet Q network indoor dome camera, 5MP @ 30fps, motorized vari-focal lens 3.1x (3.2 ~ 10.0mm) (100°~31°), triple codec H.265/H.264/MJPEG with Wisestream II, 120dB WDR, IR LEDs range 98', defocus detection, hallway View, built-in SD card slot (1x128GB), video analytics, CVBS, open platform, PoE, white color","805.65","CAD","Cameras","active"
"QND-8011","Wisenet Q mini network indoor dome camera, 5MP @ 30fps, 2.8mm fixed focal lens (104°), triple codec H.265/H.264/MJPEG with Wisestream II, 120dB WDR, defocus detection, hallway View, built-in SD card slot (1x128GB), people counting, open platform, IP42, IK08, PoE, white color","484.7","CAD","Cameras","active"
"QND-8021","Wisenet Q mini network indoor dome camera, 5MP @ 30fps, 4.0mm fixed focal lens (80°), triple codec H.265/H.264/MJPEG with Wisestream II, 120dB WDR, defocus detection, hallway View, built-in SD card slot (1x128GB), people counting, open platform, IP42, IK08, PoE, white color","484.7","CAD","Cameras","active"
"QND-C8013R","Wisenet Q network indoor dome camera, 5MP @ 30fps, fix lens 3mm (H:100°/V: 73°), triple codec H.265/H.264/MJPEG with WiseStream III technology, WiseNRⅡ(Based on AI engine), WDR 120dB, IR viewable length 25m(82.02ft), built-in mic, Motion detection based on AI engine, Analytics events based on AI engine: Classified object type: [Person/Vehicle]; Attributes: Vehicle [Type and color: (car/bus/truck/motorcycle/bicycle)], Person [upper and bottom clothing color]; BestShot, Virtual line, Virtual area], defocus detection, hallway view, Dynamic privacy masking, built-in SD card slot (1x256GB) , video analytics, USB for easy installation, open platform, PoE, Operating temperature -10°C~+45°C(+14°F ~ +113°F) white color. * Alarm I/O is supported through an optional cable (SPP-C7200). OnCloud Compatible.","628.8","CAD","Audio and power accessories","active"
"QND-C8023R","Wisenet Q network indoor dome camera, 5MP @ 30fps, fix lens 4mm (H:80°/V: 59°),  triple codec H.265/H.264/MJPEG with WiseStream III technology, WiseNRⅡ(Based on AI engine), WDR 120dB, IR viewable length 30m(98.42ft), built-in mic, Motion detection based on AI engine, Analytics events based on AI engine: Classified object type: [Person/Vehicle]; Attributes: Vehicle [Type and color: (car/bus/truck/motorcycle/bicycle)], Person [upper and bottom clothing color]; BestShot, Virtual line, Virtual area], defocus detection, hallway view, Dynamic privacy masking, built-in SD card slot (1x256GB) , video analytics, USB for easy installation, open platform, PoE, Operating temperature -10°C~+45°C(+14°F ~ +113°F) white color. * Alarm I/O is supported through an optional cable (SPP-C7200). OnCloud Compatible.","628.8","CAD","Audio and power accessories","active"
"QNE-C9013RL","Wisenet Q network outdoor flat-eye camera, 4K @ 30fps, 3mm fixed focal lens (H: 108°/ V: 59°), triple codec H.265/H.264/MJPEG with Wisestream III, 120dB WDR, Dual Light – White LED range 30m (98ft), IR viewable length 30m (98ft), Motion Detection based on AI engine, Classified object type: Person/Vehicle (vehicle type: car/bus/truck/motorcycle/bicycle); IVA events based on AI engine: Virtual line (Crossing/Direction), Virtual area (Loitering/Intrusion/Enter/Exit/(Dis)Appear), defocus detection, hallway View, built-in SD card slot (1x256GB), video analytics, IP66/IP67, IK10, PoE, Operating temperature -40°C~+60°C(-40°F ~ +140°F) white color. OnCloud Compatible.","982.5","CAD","Cameras","active"
